"Node.1" "Node.2" "CN"
"ENSG00000133731" "ENSG00000097007" -0.53
"ENSG00000139112" "ENSG00000269699" 0.52
"ENSG00000119801" "ENSG00000150773" 0.53
"ENSG00000057663" "ENSG00000153933" 0.52
"ENSG00000113387" "ENSG00000127995" 0.54
"ENSG00000077254" "ENSG00000145242" 0.52
"ENSG00000188419" "ENSG00000261777" -0.53
"ENSG00000229956" "ENSG00000197969" 0.55
"ENSG00000075945" "ENSG00000214265" 0.56
"ENSG00000182220" "ENSG00000263069" -0.54
"ENSG00000164172" "ENSG00000225921" 0.51
"ENSG00000087470" "ENSG00000166987" -0.53
"ENSG00000081189" "ENSG00000133103" 0.51
"ENSG00000150768" "ENSG00000139112" 0.52
"ENSG00000104723" "ENSG00000197969" 0.55
"ENSG00000085433" "ENSG00000164129" 0.53
"ENSG00000157214" "ENSG00000265579" 0.54
"ENSG00000164815" "ENSG00000071564" -0.56
"ENSG00000138079" "ENSG00000132313" 0.55
"ENSG00000227028" "ENSG00000163630" 0.52
"ENSG00000119801" "ENSG00000144834" 0.53
"ENSG00000106299" "ENSG00000167005" 0.54
"ENSG00000138814" "ENSG00000182010" 0.53
"ENSG00000104765" "ENSG00000104164" 0.51
"ENSG00000119318" "ENSG00000176531" -0.52
"ENSG00000175087" "ENSG00000198825" 0.51
"ENSG00000112695" "ENSG00000182916" 0.51
"ENSG00000168066" "ENSG00000166987" 0.53
"ENSG00000135968" "ENSG00000139131" 0.54
"ENSG00000138018" "ENSG00000188582" 0.53
"ENSG00000251095" "ENSG00000125814" 0.54
"ENSG00000231760" "ENSG00000189043" 0.54
"ENSG00000259678" "ENSG00000082397" 0.53
"ENSG00000113966" "ENSG00000136750" 0.52
"ENSG00000113595" "ENSG00000198300" 0.52
"ENSG00000113558" "ENSG00000275854" 0.52
"ENSG00000146006" "ENSG00000172209" 0.54
"ENSG00000116199" "ENSG00000141378" 0.53
"ENSG00000164506" "ENSG00000205517" -0.53
"ENSG00000198961" "ENSG00000224746" 0.55
"ENSG00000070961" "ENSG00000100209" -0.53
"ENSG00000205981" "ENSG00000198513" 0.52
"ENSG00000232767" "ENSG00000069329" 0.53
"ENSG00000204116" "ENSG00000104231" 0.53
"ENSG00000135002" "ENSG00000103035" 0.53
"ENSG00000086289" "ENSG00000128609" 0.52
"ENSG00000164588" "ENSG00000140497" -0.53
"ENSG00000197930" "ENSG00000166503" 0.53
"ENSG00000075945" "ENSG00000267395" -0.52
"ENSG00000109133" "ENSG00000134057" 0.51
"ENSG00000152503" "ENSG00000134444" 0.52
"ENSG00000075945" "ENSG00000104723" 0.56
"ENSG00000119801" "ENSG00000123411" -0.54
"ENSG00000088179" "ENSG00000259678" 0.53
"ENSG00000188878" "ENSG00000130304" 0.54
"ENSG00000227028" "ENSG00000163138" 0.53
"ENSG00000070718" "ENSG00000180336" 0.53
"ENSG00000164951" "ENSG00000104164" 0.53
"ENSG00000145414" "ENSG00000180116" 0.54
"ENSG00000121989" "ENSG00000258677" 0.51
"ENSG00000146731" "ENSG00000155961" 0.53
"ENSG00000082701" "ENSG00000175215" -0.52
"ENSG00000198961" "ENSG00000282218" 0.52
"ENSG00000167005" "ENSG00000004897" 0.54
"ENSG00000173674" "ENSG00000136404" 0.53
"ENSG00000004766" "ENSG00000079805" -0.54
"ENSG00000172209" "ENSG00000257894" 0.54
"ENSG00000189043" "ENSG00000137876" 0.52
"ENSG00000145632" "ENSG00000214265" 0.54
"ENSG00000107758" "ENSG00000060140" 0.53
"ENSG00000145864" "ENSG00000259168" 0.53
"ENSG00000260838" "ENSG00000089818" 0.53
"ENSG00000104723" "ENSG00000275120" -0.53
"ENSG00000236871" "ENSG00000101557" -0.53
"ENSG00000138430" "ENSG00000166123" -0.54
"ENSG00000163536" "ENSG00000148688" 0.53
"ENSG00000164112" "ENSG00000155961" 0.53
"ENSG00000170837" "ENSG00000171867" 0.51
"ENSG00000138660" "ENSG00000165169" 0.53
"ENSG00000250910" "ENSG00000125868" 0.52
"ENSG00000250166" "ENSG00000011304" -0.53
"ENSG00000254873" "ENSG00000171867" 0.53
"ENSG00000178397" "ENSG00000158301" 0.53
"ENSG00000106266" "ENSG00000148925" -0.51
"ENSG00000198919" "ENSG00000023516" 0.53
"ENSG00000163577" "ENSG00000104643" 0.55
"ENSG00000153132" "ENSG00000085365" 0.54
"ENSG00000135018" "ENSG00000261098" 0.52
"ENSG00000260804" "ENSG00000104435" 0.53
"ENSG00000125629" "ENSG00000087470" 0.53
"ENSG00000165832" "ENSG00000111726" 0.55
"ENSG00000157214" "ENSG00000260412" 0.54
"ENSG00000115415" "ENSG00000164933" 0.54
"ENSG00000123570" "ENSG00000267112" 0.55
"ENSG00000107758" "ENSG00000180891" -0.54
"ENSG00000117713" "ENSG00000085365" -0.52
"ENSG00000142875" "ENSG00000082701" 0.53
"ENSG00000147180" "ENSG00000132872" 0.54
"ENSG00000143155" "ENSG00000100216" 0.52
"ENSG00000136531" "ENSG00000204186" 0.55
"ENSG00000082701" "ENSG00000178209" -0.52
"ENSG00000249319" "ENSG00000172915" -0.52
"ENSG00000229956" "ENSG00000145632" 0.53
"ENSG00000288558" "ENSG00000184381" -0.52
"ENSG00000227617" "ENSG00000119446" 0.53
"ENSG00000172943" "ENSG00000087470" -0.53
"ENSG00000109738" "ENSG00000166006" 0.54
"ENSG00000109390" "ENSG00000089818" 0.52
"ENSG00000164506" "ENSG00000262304" -0.53
"ENSG00000137494" "ENSG00000260281" 0.52
"ENSG00000123562" "ENSG00000101146" 0.52
"ENSG00000138079" "ENSG00000286237" 0.55
"ENSG00000116141" "ENSG00000167977" -0.51
"ENSG00000214021" "ENSG00000109180" -0.51
"ENSG00000143155" "ENSG00000171867" 0.56
"ENSG00000072756" "ENSG00000085365" 0.54
"ENSG00000204186" "ENSG00000065609" 0.53
"ENSG00000183308" "ENSG00000214353" -0.51
"ENSG00000069345" "ENSG00000166848" 0.53
"ENSG00000134121" "ENSG00000164187" 0.54
"ENSG00000138095" "ENSG00000104093" 0.55
"ENSG00000149115" "ENSG00000118596" -0.5
"ENSG00000143153" "ENSG00000232959" 0.53
"ENSG00000083720" "ENSG00000067992" 0.54
"ENSG00000151883" "ENSG00000158560" 0.54
"ENSG00000189195" "ENSG00000148572" 0.53
"ENSG00000280987" "ENSG00000091164" 0.55
"ENSG00000138660" "ENSG00000134265" 0.55
"ENSG00000254433" "ENSG00000178127" 0.54
"ENSG00000229956" "ENSG00000287629" -0.53
"ENSG00000168393" "ENSG00000126215" 0.52
"ENSG00000115520" "ENSG00000255639" 0.53
"ENSG00000178662" "ENSG00000106477" 0.54
"ENSG00000148688" "ENSG00000156642" 0.54
"ENSG00000138078" "ENSG00000138138" 0.54
"ENSG00000136205" "ENSG00000165832" -0.52
"ENSG00000115415" "ENSG00000177034" 0.52
"ENSG00000057663" "ENSG00000206052" 0.52
"ENSG00000123562" "ENSG00000258302" 0.54
"ENSG00000134265" "ENSG00000101247" 0.53
"ENSG00000250349" "ENSG00000104774" -0.53
"ENSG00000109270" "ENSG00000155961" 0.53
"ENSG00000170899" "ENSG00000104093" 0.54
"ENSG00000117298" "ENSG00000109436" -0.53
"ENSG00000107560" "ENSG00000259678" 0.54
"ENSG00000156858" "ENSG00000091157" -0.53
"ENSG00000198919" "ENSG00000079841" 0.52
"ENSG00000014824" "ENSG00000073969" 0.52
"ENSG00000033122" "ENSG00000088888" -0.52
"ENSG00000181004" "ENSG00000119318" 0.52
"ENSG00000079785" "ENSG00000099246" 0.54
"ENSG00000070718" "ENSG00000175395" 0.54
"ENSG00000138442" "ENSG00000133943" -0.52
"ENSG00000138079" "ENSG00000149313" 0.56
"ENSG00000057757" "ENSG00000143933" 0.53
"ENSG00000096092" "ENSG00000275764" 0.52
"ENSG00000164346" "ENSG00000078668" 0.52
"ENSG00000023734" "ENSG00000139505" 0.54
"ENSG00000135334" "ENSG00000214265" 0.52
"ENSG00000115947" "ENSG00000151025" 0.52
"ENSG00000123119" "ENSG00000177042" -0.5
"ENSG00000087448" "ENSG00000266969" 0.52
"ENSG00000079785" "ENSG00000163512" 0.53
"ENSG00000083720" "ENSG00000047249" 0.54
"ENSG00000168958" "ENSG00000164985" 0.53
"ENSG00000109158" "ENSG00000106537" 0.55
"ENSG00000145242" "ENSG00000024422" -0.52
"ENSG00000174173" "ENSG00000084444" 0.53
"ENSG00000254317" "ENSG00000087470" 0.54
"ENSG00000163412" "ENSG00000164031" 0.54
"ENSG00000143155" "ENSG00000139160" 0.54
"ENSG00000224746" "ENSG00000111726" 0.54
"ENSG00000237481" "ENSG00000260277" 0.51
"ENSG00000119396" "ENSG00000108061" 0.55
"ENSG00000091164" "ENSG00000134444" 0.53
"ENSG00000103160" "ENSG00000134440" 0.52
"ENSG00000273275" "ENSG00000146267" 0.55
"ENSG00000142327" "ENSG00000145743" -0.54
"ENSG00000115282" "ENSG00000184613" -0.53
"ENSG00000070087" "ENSG00000125386" -0.52
"ENSG00000157191" "ENSG00000143164" -0.53
"ENSG00000089220" "ENSG00000069345" 0.53
"ENSG00000138430" "ENSG00000111728" 0.54
"ENSG00000134369" "ENSG00000284697" -0.52
"ENSG00000287451" "ENSG00000116030" 0.53
"ENSG00000238287" "ENSG00000085365" -0.52
"ENSG00000103769" "ENSG00000104936" -0.53
"ENSG00000240857" "ENSG00000135002" 0.53
"ENSG00000115840" "ENSG00000147180" 0.51
"ENSG00000055070" "ENSG00000116141" -0.54
"ENSG00000188566" "ENSG00000172575" -0.51
"ENSG00000230612" "ENSG00000023516" 0.54
"ENSG00000156976" "ENSG00000188467" 0.51
"ENSG00000155096" "ENSG00000135002" 0.52
"ENSG00000205981" "ENSG00000083720" 0.53
"ENSG00000118200" "ENSG00000113387" 0.51
"ENSG00000133169" "ENSG00000165152" 0.53
"ENSG00000196290" "ENSG00000285982" 0.52
"ENSG00000144357" "ENSG00000104381" 0.53
"ENSG00000203965" "ENSG00000169891" 0.53
"ENSG00000075945" "ENSG00000141971" -0.54
"ENSG00000270751" "ENSG00000185518" 0.53
"ENSG00000163444" "ENSG00000156976" 0.53
"ENSG00000285920" "ENSG00000134440" 0.53
"ENSG00000117155" "ENSG00000125249" 0.53
"ENSG00000070718" "ENSG00000182831" 0.53
"ENSG00000075790" "ENSG00000171867" 0.54
"ENSG00000184613" "ENSG00000111052" 0.54
"ENSG00000117155" "ENSG00000096654" 0.52
"ENSG00000196290" "ENSG00000260281" 0.55
"ENSG00000100554" "ENSG00000166260" 0.53
"ENSG00000260230" "ENSG00000149313" 0.53
"ENSG00000138686" "ENSG00000167981" 0.53
"ENSG00000135932" "ENSG00000211456" 0.54
"ENSG00000134121" "ENSG00000256742" -0.52
"ENSG00000250910" "ENSG00000135002" 0.54
"ENSG00000139180" "ENSG00000120805" 0.53
"ENSG00000224531" "ENSG00000096092" 0.52
"ENSG00000107105" "ENSG00000260412" 0.53
"ENSG00000106299" "ENSG00000109063" -0.52
"ENSG00000061918" "ENSG00000186472" 0.53
"ENSG00000085365" "ENSG00000236871" -0.54
"ENSG00000114573" "ENSG00000069345" 0.56
"ENSG00000040341" "ENSG00000107518" 0.53
"ENSG00000040341" "ENSG00000139977" 0.52
"ENSG00000186908" "ENSG00000125826" -0.54
"ENSG00000162378" "ENSG00000131089" 0.53
"ENSG00000078061" "ENSG00000141971" 0.51
"ENSG00000214265" "ENSG00000246283" 0.54
"ENSG00000146267" "ENSG00000118276" 0.54
"ENSG00000052802" "ENSG00000167005" 0.51
"ENSG00000165023" "ENSG00000089818" 0.54
"ENSG00000138018" "ENSG00000227028" 0.53
"ENSG00000172209" "ENSG00000133943" -0.53
"ENSG00000196937" "ENSG00000271848" -0.51
"ENSG00000172795" "ENSG00000149313" 0.55
"ENSG00000008277" "ENSG00000102781" 0.54
"ENSG00000142327" "ENSG00000081307" -0.53
"ENSG00000145526" "ENSG00000157680" 0.53
"ENSG00000164187" "ENSG00000152495" 0.53
"ENSG00000138814" "ENSG00000165379" 0.53
"ENSG00000231609" "ENSG00000047249" 0.52
"ENSG00000286366" "ENSG00000102471" -0.52
"ENSG00000138443" "ENSG00000204186" 0.52
"ENSG00000162636" "ENSG00000141378" 0.54
"ENSG00000122126" "ENSG00000139505" 0.54
"ENSG00000163632" "ENSG00000123562" 0.53
"ENSG00000178567" "ENSG00000256206" 0.55
"ENSG00000075790" "ENSG00000132640" 0.53
"ENSG00000234497" "ENSG00000148925" 0.55
"ENSG00000271894" "ENSG00000064763" 0.53
"ENSG00000134121" "ENSG00000103653" -0.51
"ENSG00000138430" "ENSG00000213445" -0.54
"ENSG00000196072" "ENSG00000120805" 0.52
"ENSG00000153132" "ENSG00000225792" 0.54
"ENSG00000155970" "ENSG00000255082" 0.54
"ENSG00000144635" "ENSG00000070961" 0.55
"ENSG00000138757" "ENSG00000285830" 0.54
"ENSG00000116750" "ENSG00000119125" 0.51
"ENSG00000183308" "ENSG00000148688" 0.52
"ENSG00000146267" "ENSG00000103657" 0.54
"ENSG00000117600" "ENSG00000156642" 0.54
"ENSG00000112996" "ENSG00000224223" 0.53
"ENSG00000162852" "ENSG00000114784" 0.52
"ENSG00000115415" "ENSG00000244161" -0.52
"ENSG00000233912" "ENSG00000104164" 0.54
"ENSG00000113595" "ENSG00000224531" 0.53
"ENSG00000272772" "ENSG00000275764" 0.52
"ENSG00000144635" "ENSG00000260170" 0.54
"ENSG00000287022" "ENSG00000267225" 0.54
"ENSG00000114573" "ENSG00000166454" 0.53
"ENSG00000148400" "ENSG00000105699" 0.52
"ENSG00000148925" "ENSG00000260448" -0.54
"ENSG00000229956" "ENSG00000139116" 0.54
"ENSG00000115415" "ENSG00000120251" 0.55
"ENSG00000068366" "ENSG00000073060" -0.53
"ENSG00000254317" "ENSG00000259623" 0.55
"ENSG00000088888" "ENSG00000105323" 0.55
"ENSG00000163655" "ENSG00000166503" 0.54
"ENSG00000115840" "ENSG00000171262" 0.52
"ENSG00000128699" "ENSG00000175395" 0.53
"ENSG00000143155" "ENSG00000166503" 0.55
"ENSG00000120265" "ENSG00000125863" 0.54
"ENSG00000198919" "ENSG00000069956" 0.51
"ENSG00000148925" "ENSG00000269124" -0.55
"ENSG00000077254" "ENSG00000144290" 0.53
"ENSG00000226026" "ENSG00000157214" 0.53
"ENSG00000233912" "ENSG00000153130" 0.54
"ENSG00000120251" "ENSG00000198496" -0.52
"ENSG00000079785" "ENSG00000170919" -0.53
"ENSG00000260238" "ENSG00000163590" -0.52
"ENSG00000138442" "ENSG00000285982" 0.54
"ENSG00000154174" "ENSG00000104738" 0.53
"ENSG00000204186" "ENSG00000152495" 0.54
"ENSG00000055813" "ENSG00000167930" -0.54
"ENSG00000075945" "ENSG00000041353" 0.53
"ENSG00000082701" "ENSG00000101746" 0.53
"ENSG00000113387" "ENSG00000064999" -0.51
"ENSG00000055813" "ENSG00000091157" 0.56
"ENSG00000253766" "ENSG00000166987" -0.55
"ENSG00000112996" "ENSG00000119446" 0.54
"ENSG00000115310" "ENSG00000165832" 0.53
"ENSG00000112996" "ENSG00000137822" 0.53
"ENSG00000145545" "ENSG00000109118" -0.52
"ENSG00000272772" "ENSG00000139112" 0.54
"ENSG00000213585" "ENSG00000198668" 0.53
"ENSG00000118402" "ENSG00000133703" 0.54
"ENSG00000118276" "ENSG00000130669" -0.53
"ENSG00000138641" "ENSG00000004766" 0.56
"ENSG00000162989" "ENSG00000224078" 0.53
"ENSG00000163281" "ENSG00000156735" 0.53
"ENSG00000085514" "ENSG00000111647" -0.51
"ENSG00000073969" "ENSG00000141378" 0.55
"ENSG00000164919" "ENSG00000267225" 0.53
"ENSG00000005249" "ENSG00000103769" 0.53
"ENSG00000138757" "ENSG00000260108" 0.52
"ENSG00000237990" "ENSG00000145864" 0.54
"ENSG00000130147" "ENSG00000123570" -0.52
"ENSG00000104093" "ENSG00000149633" -0.53
"ENSG00000144285" "ENSG00000104643" 0.53
"ENSG00000146676" "ENSG00000119318" 0.53
"ENSG00000226849" "ENSG00000186106" -0.52
"ENSG00000148925" "ENSG00000101654" 0.55
"ENSG00000136521" "ENSG00000061794" 0.54
"ENSG00000153956" "ENSG00000024422" -0.53
"ENSG00000135002" "ENSG00000091164" 0.55
"ENSG00000163818" "ENSG00000255082" 0.52
"ENSG00000136521" "ENSG00000139180" 0.53
"ENSG00000100554" "ENSG00000100744" 0.54
"ENSG00000075945" "ENSG00000085514" -0.55
"ENSG00000164114" "ENSG00000123119" 0.54
"ENSG00000134121" "ENSG00000111181" -0.51
"ENSG00000061918" "ENSG00000112996" 0.55
"ENSG00000104388" "ENSG00000140497" -0.54
"ENSG00000145216" "ENSG00000151883" 0.54
"ENSG00000003393" "ENSG00000172915" 0.54
"ENSG00000204138" "ENSG00000155363" 0.52
"ENSG00000251095" "ENSG00000022355" 0.54
"ENSG00000008277" "ENSG00000197405" -0.5
"ENSG00000131368" "ENSG00000254317" 0.54
"ENSG00000198612" "ENSG00000256206" 0.54
"ENSG00000162409" "ENSG00000224078" 0.53
"ENSG00000115419" "ENSG00000138814" 0.56
"ENSG00000143933" "ENSG00000125863" 0.53
"ENSG00000134265" "ENSG00000134440" 0.54
"ENSG00000188419" "ENSG00000136153" 0.51
"ENSG00000131238" "ENSG00000061918" 0.52
"ENSG00000276418" "ENSG00000101654" 0.53
"ENSG00000116750" "ENSG00000129682" 0.53
"ENSG00000285889" "ENSG00000249624" -0.53
"ENSG00000259678" "ENSG00000262304" -0.54
"ENSG00000186310" "ENSG00000166913" 0.54
"ENSG00000113327" "ENSG00000075790" 0.54
"ENSG00000272772" "ENSG00000272770" 0.55
"ENSG00000113721" "ENSG00000136143" -0.52
"ENSG00000155097" "ENSG00000125249" 0.55
"ENSG00000003393" "ENSG00000107758" 0.52
"ENSG00000258302" "ENSG00000176834" -0.52
"ENSG00000144635" "ENSG00000196776" 0.55
"ENSG00000106299" "ENSG00000166153" 0.53
"ENSG00000113638" "ENSG00000198478" 0.53
"ENSG00000178074" "ENSG00000138814" 0.51
"ENSG00000116750" "ENSG00000250910" 0.54
"ENSG00000182836" "ENSG00000070961" 0.53
"ENSG00000143198" "ENSG00000141030" 0.51
"ENSG00000270050" "ENSG00000104643" 0.53
"ENSG00000129682" "ENSG00000104812" -0.54
"ENSG00000287249" "ENSG00000104723" 0.51
"ENSG00000259678" "ENSG00000173638" -0.54
"ENSG00000116525" "ENSG00000259678" -0.53
"ENSG00000172795" "ENSG00000104643" 0.56
"ENSG00000113575" "ENSG00000007168" 0.53
"ENSG00000128609" "ENSG00000135002" 0.54
"ENSG00000173692" "ENSG00000230612" 0.51
"ENSG00000205981" "ENSG00000165832" 0.54
"ENSG00000165169" "ENSG00000085788" 0.53
"ENSG00000136521" "ENSG00000276012" 0.54
"ENSG00000206199" "ENSG00000171033" 0.53
"ENSG00000153956" "ENSG00000130787" -0.52
"ENSG00000103591" "ENSG00000100030" 0.52
"ENSG00000155099" "ENSG00000258048" 0.52
"ENSG00000110013" "ENSG00000069345" 0.54
"ENSG00000260391" "ENSG00000104164" 0.53
"ENSG00000114405" "ENSG00000165023" 0.55
"ENSG00000248733" "ENSG00000156735" 0.55
"ENSG00000196776" "ENSG00000260545" 0.52
"ENSG00000163138" "ENSG00000105323" -0.51
"ENSG00000164187" "ENSG00000152944" 0.54
"ENSG00000083720" "ENSG00000197991" 0.53
"ENSG00000227028" "ENSG00000125848" 0.54
"ENSG00000238287" "ENSG00000119801" -0.53
"ENSG00000196262" "ENSG00000158042" 0.52
"ENSG00000128699" "ENSG00000096092" 0.51
"ENSG00000133302" "ENSG00000166123" -0.52
"ENSG00000146469" "ENSG00000119125" 0.51
"ENSG00000162409" "ENSG00000124067" -0.5
"ENSG00000118308" "ENSG00000076928" -0.52
"ENSG00000061918" "ENSG00000277159" 0.54
"ENSG00000169891" "ENSG00000108176" 0.52
"ENSG00000163624" "ENSG00000248733" 0.52
"ENSG00000115966" "ENSG00000154822" 0.51
"ENSG00000285830" "ENSG00000257647" 0.53
"ENSG00000182220" "ENSG00000166913" 0.53
"ENSG00000083720" "ENSG00000261369" 0.54
"ENSG00000164109" "ENSG00000113387" 0.54
"ENSG00000109158" "ENSG00000166503" 0.54
"ENSG00000196776" "ENSG00000261369" 0.54
"ENSG00000285982" "ENSG00000082397" 0.54
"ENSG00000164830" "ENSG00000118596" 0.54
"ENSG00000135002" "ENSG00000180329" 0.53
"ENSG00000144827" "ENSG00000153933" 0.53
"ENSG00000172081" "ENSG00000285314" 0.52
"ENSG00000013392" "ENSG00000178764" -0.52
"ENSG00000131174" "ENSG00000102471" 0.52
"ENSG00000152932" "ENSG00000047597" 0.54
"ENSG00000165028" "ENSG00000167005" 0.52
"ENSG00000140497" "ENSG00000173801" 0.55
"ENSG00000182220" "ENSG00000246283" 0.54
"ENSG00000225087" "ENSG00000166987" -0.53
"ENSG00000115282" "ENSG00000186472" -0.51
"ENSG00000079785" "ENSG00000148925" 0.56
"ENSG00000186106" "ENSG00000267225" 0.53
"ENSG00000221823" "ENSG00000122873" 0.55
"ENSG00000196776" "ENSG00000139496" 0.53
"ENSG00000138430" "ENSG00000205476" -0.53
"ENSG00000077264" "ENSG00000176438" -0.53
"ENSG00000274944" "ENSG00000161021" 0.51
"ENSG00000128683" "ENSG00000104643" 0.54
"ENSG00000225792" "ENSG00000185900" 0.53
"ENSG00000136521" "ENSG00000125386" -0.51
"ENSG00000126215" "ENSG00000205517" 0.52
"ENSG00000121716" "ENSG00000104388" -0.52
"ENSG00000116750" "ENSG00000150773" 0.53
"ENSG00000258302" "ENSG00000073060" -0.51
"ENSG00000232040" "ENSG00000125249" 0.53
"ENSG00000079785" "ENSG00000120437" 0.54
"ENSG00000230612" "ENSG00000273173" 0.53
"ENSG00000189195" "ENSG00000186310" 0.54
"ENSG00000144357" "ENSG00000075790" 0.52
"ENSG00000014641" "ENSG00000197345" 0.52
"ENSG00000067992" "ENSG00000070718" 0.52
"ENSG00000138442" "ENSG00000149313" 0.55
"ENSG00000260391" "ENSG00000246283" 0.54
"ENSG00000163818" "ENSG00000258302" 0.53
"ENSG00000040341" "ENSG00000081138" 0.54
"ENSG00000236107" "ENSG00000154174" 0.52
"ENSG00000259959" "ENSG00000085365" 0.53
"ENSG00000144285" "ENSG00000005810" 0.53
"ENSG00000109738" "ENSG00000139973" 0.53
"ENSG00000117298" "ENSG00000127995" -0.53
"ENSG00000164815" "ENSG00000104427" 0.55
"ENSG00000142875" "ENSG00000123612" 0.51
"ENSG00000153130" "ENSG00000091073" -0.51
"ENSG00000196290" "ENSG00000141378" 0.54
"ENSG00000119801" "ENSG00000160908" -0.52
"ENSG00000138079" "ENSG00000177432" 0.55
"ENSG00000123119" "ENSG00000152749" 0.54
"ENSG00000213190" "ENSG00000177889" 0.54
"ENSG00000129682" "ENSG00000275854" 0.52
"ENSG00000116030" "ENSG00000198300" 0.51
"ENSG00000104093" "ENSG00000267225" 0.54
"ENSG00000229956" "ENSG00000135932" 0.54
"ENSG00000085433" "ENSG00000104290" 0.53
"ENSG00000123983" "ENSG00000260281" 0.53
"ENSG00000164109" "ENSG00000091164" 0.54
"ENSG00000135002" "ENSG00000213424" 0.55
"ENSG00000070961" "ENSG00000198513" 0.55
"ENSG00000187650" "ENSG00000161558" 0.52
"ENSG00000174173" "ENSG00000177432" 0.53
"ENSG00000186310" "ENSG00000275764" 0.53
"ENSG00000204186" "ENSG00000118402" 0.53
"ENSG00000102471" "ENSG00000100209" -0.52
"ENSG00000077152" "ENSG00000101911" 0.53
"ENSG00000287456" "ENSG00000182831" 0.52
"ENSG00000119801" "ENSG00000146352" 0.54
"ENSG00000123091" "ENSG00000198961" 0.55
"ENSG00000285982" "ENSG00000132640" 0.51
"ENSG00000148925" "ENSG00000103769" 0.55
"ENSG00000114120" "ENSG00000147650" 0.51
"ENSG00000155158" "ENSG00000254433" 0.53
"ENSG00000163053" "ENSG00000061918" 0.53
"ENSG00000206199" "ENSG00000267082" -0.53
"ENSG00000013392" "ENSG00000260482" 0.52
"ENSG00000070961" "ENSG00000260037" 0.54
"ENSG00000136003" "ENSG00000184277" 0.53
"ENSG00000135823" "ENSG00000155970" 0.54
"ENSG00000229956" "ENSG00000196689" -0.54
"ENSG00000119801" "ENSG00000106701" 0.51
"ENSG00000085365" "ENSG00000133134" 0.52
"ENSG00000240891" "ENSG00000023516" 0.53
"ENSG00000163655" "ENSG00000107518" 0.52
"ENSG00000143155" "ENSG00000123119" 0.55
"ENSG00000151229" "ENSG00000172915" 0.55
"ENSG00000096092" "ENSG00000139180" 0.54
"ENSG00000197217" "ENSG00000125249" 0.53
"ENSG00000205981" "ENSG00000231760" 0.53
"ENSG00000115966" "ENSG00000138814" 0.52
"ENSG00000150768" "ENSG00000177889" 0.53
"ENSG00000120265" "ENSG00000005194" 0.53
"ENSG00000154174" "ENSG00000006625" 0.54
"ENSG00000114853" "ENSG00000145526" -0.51
"ENSG00000127995" "ENSG00000148572" 0.54
"ENSG00000109670" "ENSG00000255330" 0.53
"ENSG00000077254" "ENSG00000179083" 0.54
"ENSG00000109066" "ENSG00000141971" 0.53
"ENSG00000070961" "ENSG00000236051" 0.56
"ENSG00000155970" "ENSG00000286555" -0.54
"ENSG00000153253" "ENSG00000169891" 0.52
"ENSG00000177054" "ENSG00000180116" 0.52
"ENSG00000204116" "ENSG00000119396" 0.52
"ENSG00000102471" "ENSG00000091157" 0.54
"ENSG00000109738" "ENSG00000175395" 0.54
"ENSG00000229956" "ENSG00000148925" 0.56
"ENSG00000272772" "ENSG00000111669" 0.53
"ENSG00000018189" "ENSG00000164187" 0.54
"ENSG00000164933" "ENSG00000258302" 0.52
"ENSG00000085433" "ENSG00000171202" 0.52
"ENSG00000143155" "ENSG00000106153" 0.51
"ENSG00000261604" "ENSG00000285889" 0.52
"ENSG00000102471" "ENSG00000185272" 0.53
"ENSG00000069509" "ENSG00000256206" 0.53
"ENSG00000106477" "ENSG00000125814" 0.54
"ENSG00000094631" "ENSG00000076928" 0.53
"ENSG00000144867" "ENSG00000137876" 0.52
"ENSG00000075303" "ENSG00000106853" 0.51
"ENSG00000169567" "ENSG00000166454" 0.52
"ENSG00000075945" "ENSG00000140497" -0.55
"ENSG00000143013" "ENSG00000122873" 0.54
"ENSG00000099246" "ENSG00000275854" 0.53
"ENSG00000188419" "ENSG00000184343" -0.53
"ENSG00000169252" "ENSG00000156642" -0.51
"ENSG00000115419" "ENSG00000133083" 0.54
"ENSG00000285889" "ENSG00000148572" 0.54
"ENSG00000162989" "ENSG00000114279" 0.53
"ENSG00000164506" "ENSG00000139116" 0.54
"ENSG00000188566" "ENSG00000101247" -0.51
"ENSG00000183520" "ENSG00000198612" 0.51
"ENSG00000186310" "ENSG00000285117" 0.54
"ENSG00000104290" "ENSG00000257647" 0.52
"ENSG00000119801" "ENSG00000164114" 0.54
"ENSG00000162430" "ENSG00000285542" -0.52
"ENSG00000164109" "ENSG00000009844" 0.53
"ENSG00000179083" "ENSG00000130827" -0.53
"ENSG00000248592" "ENSG00000139180" -0.51
"ENSG00000163138" "ENSG00000251141" 0.53
"ENSG00000129636" "ENSG00000157637" -0.53
"ENSG00000254433" "ENSG00000023516" 0.55
"ENSG00000083720" "ENSG00000124198" 0.53
"ENSG00000144635" "ENSG00000205482" -0.53
"ENSG00000274180" "ENSG00000091164" -0.51
"ENSG00000204138" "ENSG00000139131" -0.54
"ENSG00000117298" "ENSG00000100106" 0.52
"ENSG00000136521" "ENSG00000175395" 0.54
"ENSG00000154174" "ENSG00000285830" 0.55
"ENSG00000144285" "ENSG00000112996" 0.53
"ENSG00000115415" "ENSG00000104957" -0.52
"ENSG00000116030" "ENSG00000101654" 0.53
"ENSG00000138641" "ENSG00000234494" -0.52
"ENSG00000142875" "ENSG00000108839" -0.54
