Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000258903	ENSG00000100030	g	g.AD	0.53
ENSG00000138686	ENSG00000100030	g	g.AD	0.52
ENSG00000109158	ENSG00000100030	g	g.AD	0.53
ENSG00000177889	ENSG00000149100	g	g.AD	0.52
ENSG00000258903	ENSG00000163328	g	g.AD	0.54
ENSG00000100744	ENSG00000163328	g	g.AD	0.51
ENSG00000061918	ENSG00000163328	g	g.AD	0.55
ENSG00000070718	ENSG00000067992	g	g.AD	0.52
ENSG00000138078	ENSG00000067992	g	g.AD	0.55
ENSG00000022355	ENSG00000067992	g	g.AD	0.54
ENSG00000114573	ENSG00000067992	g	g.AD	0.55
ENSG00000120265	ENSG00000067992	g	g.AD	0.54
ENSG00000258903	ENSG00000067992	g	g.AD	0.53
ENSG00000100744	ENSG00000067992	g	g.AD	0.52
ENSG00000115520	ENSG00000067992	g	g.AD	0.51
ENSG00000198961	ENSG00000067992	g	g.AD	0.53
ENSG00000122126	ENSG00000067992	g	g.AD	0.54
ENSG00000119801	ENSG00000139131	a	a	0.56
ENSG00000078668	ENSG00000139131	g	g.AD	0.56
ENSG00000096654	ENSG00000139131	g	g.AD	0.54
ENSG00000106052	ENSG00000139131	g	g.AD	0.55
ENSG00000120265	ENSG00000139131	a	a	0.55
ENSG00000111726	ENSG00000139131	g	g.AD	0.56
ENSG00000163536	ENSG00000139131	a	a	0.54
ENSG00000100744	ENSG00000139131	a	a	0.55
ENSG00000269082	ENSG00000139131	g	g.AD	0.53
ENSG00000177889	ENSG00000139131	a	a	0.56
ENSG00000061676	ENSG00000139131	g	g.AD	0.55
ENSG00000169567	ENSG00000139131	a	a	0.54
ENSG00000109158	ENSG00000139131	a	a	0.55
ENSG00000122126	ENSG00000139131	g	g.AD	0.56
ENSG00000237633	ENSG00000139131	a	a	0.55
ENSG00000061918	ENSG00000139131	g	g.AD	0.56
ENSG00000100030	ENSG00000139131	g	g.AD	0.53
ENSG00000163328	ENSG00000139131	g	g.AD	0.54
ENSG00000067992	ENSG00000139131	a	a	0.55
ENSG00000073060	ENSG00000122873	a	a	-0.54
ENSG00000119801	ENSG00000122873	a	a	0.56
ENSG00000078668	ENSG00000122873	g	g.AD	0.56
ENSG00000100614	ENSG00000122873	g	g.AD	0.55
ENSG00000070718	ENSG00000122873	g	g.AD	0.55
ENSG00000085231	ENSG00000122873	a	a	0.56
ENSG00000139505	ENSG00000122873	a	a	0.55
ENSG00000163536	ENSG00000122873	g	g.AD	0.55
ENSG00000136404	ENSG00000122873	g	g.AD	0.56
ENSG00000138686	ENSG00000122873	g	g.AD	0.56
ENSG00000110429	ENSG00000122873	a	a	0.55
ENSG00000198961	ENSG00000122873	g	g.AD	0.56
ENSG00000061676	ENSG00000122873	g	g.AD	0.55
ENSG00000109180	ENSG00000122873	g	g.AD	0.55
ENSG00000177432	ENSG00000122873	g	g.AD	0.54
ENSG00000100030	ENSG00000122873	g	g.AD	0.54
ENSG00000256206	ENSG00000096092	g	g.AD	0.53
ENSG00000138078	ENSG00000096092	g	g.AD	0.54
ENSG00000085231	ENSG00000096092	g	g.AD	0.53
ENSG00000138686	ENSG00000096092	g	g.AD	0.55
ENSG00000109133	ENSG00000096092	g	g.AD	0.53
ENSG00000143727	ENSG00000096092	g	g.AD	0.53
ENSG00000110429	ENSG00000096092	g	g.AD	0.54
ENSG00000257647	ENSG00000096092	g	g.AD	0.52
ENSG00000139180	ENSG00000096092	g	g.AD	0.54
ENSG00000169567	ENSG00000096092	g	g.AD	0.53
ENSG00000109158	ENSG00000096092	g	g.AD	0.53
ENSG00000122126	ENSG00000096092	g	g.AD	0.54
ENSG00000163328	ENSG00000096092	g	g.AD	0.53
ENSG00000122873	ENSG00000096092	g	g.AD	0.56
ENSG00000073969	ENSG00000113387	g	g.AD	0.54
ENSG00000162636	ENSG00000113387	g	g.AD	0.53
ENSG00000078668	ENSG00000113387	a	a	0.55
ENSG00000126947	ENSG00000113387	g	g.AD	0.53
ENSG00000143153	ENSG00000113387	g	g.AD	0.52
ENSG00000138078	ENSG00000113387	g	g.AD	0.55
ENSG00000106052	ENSG00000113387	a	a	0.54
ENSG00000128609	ENSG00000113387	g	g.AD	0.54
ENSG00000111726	ENSG00000113387	g	g.AD	0.55
ENSG00000103091	ENSG00000113387	g	g.AD	-0.53
ENSG00000163536	ENSG00000113387	g	g.AD	0.53
ENSG00000258903	ENSG00000113387	g	g.AD	0.54
ENSG00000136404	ENSG00000113387	g	g.AD	0.54
ENSG00000114405	ENSG00000113387	a	a	0.55
ENSG00000109133	ENSG00000113387	g	g.AD	0.53
ENSG00000143727	ENSG00000113387	g	g.AD	0.54
ENSG00000101558	ENSG00000113387	g	g.AD	0.54
ENSG00000138660	ENSG00000113387	g	g.AD	0.53
ENSG00000088812	ENSG00000113387	g	g.AD	0.52
ENSG00000163818	ENSG00000113387	a	a	0.52
ENSG00000115520	ENSG00000113387	g	g.AD	0.54
ENSG00000165169	ENSG00000113387	a	a	0.54
ENSG00000061676	ENSG00000113387	a	a	0.54
ENSG00000169567	ENSG00000113387	g	g.AD	0.53
ENSG00000254317	ENSG00000113387	g	g.AD	0.55
ENSG00000013561	ENSG00000113387	g	g.AD	0.53
ENSG00000122126	ENSG00000113387	g	g.AD	0.54
ENSG00000061918	ENSG00000113387	g	g.AD	0.55
ENSG00000149100	ENSG00000113387	g	g.AD	0.53
ENSG00000163328	ENSG00000113387	g	g.AD	0.52
ENSG00000122873	ENSG00000113387	g	g.AD	0.56
ENSG00000119801	ENSG00000014641	g	g.AD	0.55
ENSG00000007168	ENSG00000014641	g	g.AD	0.54
ENSG00000147669	ENSG00000014641	g	g.AD	0.54
ENSG00000085231	ENSG00000014641	g	g.AD	0.54
ENSG00000128609	ENSG00000014641	g	g.AD	0.55
ENSG00000133059	ENSG00000014641	g	g.AD	0.54
ENSG00000163536	ENSG00000014641	g	g.AD	0.54
ENSG00000100580	ENSG00000014641	g	g.AD	0.53
ENSG00000152944	ENSG00000014641	g	g.AD	0.54
ENSG00000138686	ENSG00000014641	g	g.AD	0.55
ENSG00000100744	ENSG00000014641	g	g.AD	0.54
ENSG00000109133	ENSG00000014641	g	g.AD	0.53
ENSG00000139180	ENSG00000014641	g	g.AD	0.55
ENSG00000115520	ENSG00000014641	g	g.AD	0.54
ENSG00000131100	ENSG00000014641	g	g.AD	0.55
ENSG00000169567	ENSG00000014641	g	g.AD	0.54
ENSG00000031698	ENSG00000014641	g	g.AD	0.53
ENSG00000061918	ENSG00000014641	g	g.AD	0.55
ENSG00000067992	ENSG00000014641	g	g.AD	0.53
ENSG00000122873	ENSG00000014641	g	g.AD	0.55
ENSG00000096092	ENSG00000014641	g	g.AD	0.54
ENSG00000023734	ENSG00000147416	g	g.AD	0.55
ENSG00000111817	ENSG00000147416	g	g.AD	0.54
ENSG00000078668	ENSG00000147416	g	g.AD	0.55
ENSG00000256206	ENSG00000147416	g	g.AD	0.54
ENSG00000126947	ENSG00000147416	g	g.AD	0.53
ENSG00000070718	ENSG00000147416	a	a	0.54
ENSG00000129355	ENSG00000147416	g	g.AD	0.53
ENSG00000085231	ENSG00000147416	g	g.AD	0.54
ENSG00000133059	ENSG00000147416	g	g.AD	0.53
ENSG00000100580	ENSG00000147416	g	g.AD	0.52
ENSG00000177889	ENSG00000147416	g	g.AD	0.55
ENSG00000198961	ENSG00000147416	a	a	0.55
ENSG00000167005	ENSG00000147416	g	g.AD	0.54
ENSG00000122126	ENSG00000147416	g	g.AD	0.54
ENSG00000213585	ENSG00000147416	g	g.AD	0.55
ENSG00000067992	ENSG00000147416	g	g.AD	0.53
ENSG00000125868	ENSG00000069329	g	g.AD	0.54
ENSG00000138078	ENSG00000069329	g	g.AD	0.55
ENSG00000085231	ENSG00000069329	g	g.AD	0.53
ENSG00000128609	ENSG00000069329	g	g.AD	0.53
ENSG00000186310	ENSG00000069329	g	g.AD	0.54
ENSG00000115520	ENSG00000069329	g	g.AD	0.53
ENSG00000131100	ENSG00000069329	g	g.AD	0.53
ENSG00000169567	ENSG00000069329	g	g.AD	0.53
ENSG00000122126	ENSG00000069329	g	g.AD	0.54
ENSG00000061918	ENSG00000069329	g	g.AD	0.55
ENSG00000096092	ENSG00000069329	g	g.AD	0.54
ENSG00000111817	ENSG00000089818	g	g.AD	0.54
ENSG00000126947	ENSG00000089818	g	g.AD	0.53
ENSG00000166922	ENSG00000089818	g	g.AD	0.55
ENSG00000106052	ENSG00000089818	g	g.AD	0.53
ENSG00000085231	ENSG00000089818	g	g.AD	0.54
ENSG00000258903	ENSG00000089818	g	g.AD	0.55
ENSG00000133731	ENSG00000089818	g	g.AD	0.54
ENSG00000100580	ENSG00000089818	g	g.AD	0.52
ENSG00000138686	ENSG00000089818	g	g.AD	0.56
ENSG00000139180	ENSG00000089818	g	g.AD	0.55
ENSG00000088812	ENSG00000089818	g	g.AD	0.53
ENSG00000163818	ENSG00000089818	g	g.AD	0.53
ENSG00000186310	ENSG00000089818	g	g.AD	0.55
ENSG00000061676	ENSG00000089818	g	g.AD	0.54
ENSG00000254317	ENSG00000089818	g	g.AD	0.56
ENSG00000109180	ENSG00000089818	g	g.AD	0.54
ENSG00000013561	ENSG00000089818	g	g.AD	0.54
ENSG00000109158	ENSG00000089818	g	g.AD	0.55
ENSG00000122126	ENSG00000089818	g	g.AD	0.55
ENSG00000237633	ENSG00000089818	g	g.AD	0.56
ENSG00000067992	ENSG00000089818	g	g.AD	0.54
ENSG00000147416	ENSG00000089818	g	g.AD	0.56
ENSG00000069329	ENSG00000089818	g	g.AD	0.55
ENSG00000007168	ENSG00000157214	g	g.AD	0.54
ENSG00000100614	ENSG00000157214	g	g.AD	0.54
ENSG00000256206	ENSG00000157214	a	a	0.53
ENSG00000096654	ENSG00000157214	a	a	0.53
ENSG00000079785	ENSG00000157214	g	g.AD	0.55
ENSG00000182916	ENSG00000157214	g	g.AD	0.53
ENSG00000103091	ENSG00000157214	g	g.AD	-0.53
ENSG00000100744	ENSG00000157214	a	a	0.54
ENSG00000198961	ENSG00000157214	g	g.AD	0.54
ENSG00000100030	ENSG00000157214	g	g.AD	0.53
ENSG00000113387	ENSG00000157214	a	a	0.54
ENSG00000007168	ENSG00000164465	g	g.AD	0.52
ENSG00000162636	ENSG00000164465	g	g.AD	0.54
ENSG00000138660	ENSG00000164465	g	g.AD	0.53
ENSG00000109158	ENSG00000164465	a	a	0.54
ENSG00000061918	ENSG00000164465	g	g.AD	0.54
ENSG00000111817	ENSG00000070961	g	g.AD	0.54
ENSG00000119801	ENSG00000070961	g	g.AD	0.55
ENSG00000007168	ENSG00000070961	g	g.AD	0.55
ENSG00000256206	ENSG00000070961	g	g.AD	0.52
ENSG00000096654	ENSG00000070961	g	g.AD	0.55
ENSG00000138078	ENSG00000070961	g	g.AD	0.55
ENSG00000079785	ENSG00000070961	g	g.AD	0.55
ENSG00000128609	ENSG00000070961	g	g.AD	0.52
ENSG00000139505	ENSG00000070961	g	g.AD	0.54
ENSG00000182916	ENSG00000070961	g	g.AD	0.52
ENSG00000103091	ENSG00000070961	g	g.AD	-0.52
ENSG00000152944	ENSG00000070961	g	g.AD	0.54
ENSG00000138686	ENSG00000070961	g	g.AD	0.55
ENSG00000114405	ENSG00000070961	g	g.AD	0.55
ENSG00000113575	ENSG00000070961	g	g.AD	0.53
ENSG00000163328	ENSG00000070961	g	g.AD	0.55
ENSG00000164465	ENSG00000070961	g	g.AD	0.55
ENSG00000147669	ENSG00000180964	g	g.AD	0.52
ENSG00000070718	ENSG00000180964	g	g.AD	0.52
ENSG00000138078	ENSG00000180964	g	g.AD	0.53
ENSG00000128609	ENSG00000180964	g	g.AD	0.52
ENSG00000133731	ENSG00000180964	g	g.AD	0.51
ENSG00000139180	ENSG00000180964	g	g.AD	0.51
ENSG00000023516	ENSG00000125249	g	g.AD	0.54
ENSG00000140280	ENSG00000125249	g	g.AD	0.54
ENSG00000126947	ENSG00000125249	g	g.AD	0.53
ENSG00000072041	ENSG00000125249	a	a	0.52
ENSG00000085231	ENSG00000125249	g	g.AD	0.54
ENSG00000133731	ENSG00000125249	g	g.AD	0.54
ENSG00000114405	ENSG00000125249	g	g.AD	0.56
ENSG00000186310	ENSG00000125249	g	g.AD	0.55
ENSG00000165169	ENSG00000125249	g	g.AD	0.54
ENSG00000061676	ENSG00000125249	a	a	0.55
ENSG00000254317	ENSG00000125249	g	g.AD	0.55
ENSG00000122126	ENSG00000125249	g	g.AD	0.54
ENSG00000237633	ENSG00000125249	g	g.AD	0.55
ENSG00000061918	ENSG00000125249	g	g.AD	0.55
ENSG00000163328	ENSG00000125249	g	g.AD	0.53
ENSG00000067992	ENSG00000125249	g	g.AD	0.54
ENSG00000139131	ENSG00000125249	g	g.AD	0.55
ENSG00000122873	ENSG00000125249	a	a	0.56
ENSG00000073969	ENSG00000131437	g	g.AD	0.54
ENSG00000023734	ENSG00000131437	g	g.AD	0.53
ENSG00000078668	ENSG00000131437	g	g.AD	0.53
ENSG00000100614	ENSG00000131437	g	g.AD	0.53
ENSG00000256206	ENSG00000131437	g	g.AD	0.52
ENSG00000166922	ENSG00000131437	g	g.AD	0.54
ENSG00000022355	ENSG00000131437	g	g.AD	0.54
ENSG00000079785	ENSG00000131437	a	a	0.55
ENSG00000139505	ENSG00000131437	g	g.AD	0.53
ENSG00000111726	ENSG00000131437	g	g.AD	0.54
ENSG00000103091	ENSG00000131437	g	g.AD	-0.51
ENSG00000163536	ENSG00000131437	g	g.AD	0.54
ENSG00000257647	ENSG00000131437	g	g.AD	0.54
ENSG00000139180	ENSG00000131437	g	g.AD	0.53
ENSG00000198961	ENSG00000131437	g	g.AD	0.54
ENSG00000061676	ENSG00000131437	g	g.AD	0.54
ENSG00000177432	ENSG00000131437	g	g.AD	0.53
ENSG00000125868	ENSG00000214265	g	g.AD	0.53
ENSG00000100614	ENSG00000214265	g	g.AD	0.54
ENSG00000126947	ENSG00000214265	g	g.AD	0.52
ENSG00000070718	ENSG00000214265	g	g.AD	0.54
ENSG00000166922	ENSG00000214265	g	g.AD	0.54
ENSG00000138078	ENSG00000214265	g	g.AD	0.55
ENSG00000079785	ENSG00000214265	g	g.AD	0.56
ENSG00000128609	ENSG00000214265	g	g.AD	0.53
ENSG00000139505	ENSG00000214265	g	g.AD	0.54
ENSG00000258903	ENSG00000214265	g	g.AD	0.55
ENSG00000100580	ENSG00000214265	g	g.AD	0.52
ENSG00000138686	ENSG00000214265	g	g.AD	0.55
ENSG00000109133	ENSG00000214265	g	g.AD	0.53
ENSG00000138660	ENSG00000214265	g	g.AD	0.54
ENSG00000163818	ENSG00000214265	a	a	0.55
ENSG00000113575	ENSG00000214265	g	g.AD	0.53
ENSG00000177889	ENSG00000214265	g	g.AD	0.54
ENSG00000198961	ENSG00000214265	g	g.AD	0.54
ENSG00000237633	ENSG00000214265	g	g.AD	0.55
ENSG00000061918	ENSG00000214265	g	g.AD	0.55
ENSG00000122873	ENSG00000214265	a	a	0.56
ENSG00000014641	ENSG00000214265	g	g.AD	0.54
ENSG00000073969	ENSG00000100519	g	g.AD	0.52
ENSG00000119801	ENSG00000100519	g	g.AD	0.53
ENSG00000143153	ENSG00000100519	g	g.AD	0.5
ENSG00000111726	ENSG00000100519	g	g.AD	0.53
ENSG00000136404	ENSG00000100519	g	g.AD	0.53
ENSG00000138686	ENSG00000100519	g	g.AD	0.54
ENSG00000114405	ENSG00000100519	a	a	0.53
ENSG00000186310	ENSG00000100519	g	g.AD	0.52
ENSG00000113575	ENSG00000100519	g	g.AD	0.52
ENSG00000109180	ENSG00000100519	g	g.AD	0.53
ENSG00000061918	ENSG00000100519	g	g.AD	0.53
ENSG00000096092	ENSG00000100519	g	g.AD	0.52
ENSG00000113387	ENSG00000100519	g	g.AD	0.53
ENSG00000014641	ENSG00000100519	g	g.AD	0.53
ENSG00000147416	ENSG00000100519	g	g.AD	0.52
ENSG00000089818	ENSG00000100519	a	a	0.53
ENSG00000023734	ENSG00000198825	g	g.AD	0.54
ENSG00000007168	ENSG00000198825	g	g.AD	0.54
ENSG00000166922	ENSG00000198825	g	g.AD	0.54
ENSG00000138078	ENSG00000198825	g	g.AD	0.55
ENSG00000111726	ENSG00000198825	g	g.AD	0.54
ENSG00000138686	ENSG00000198825	g	g.AD	0.55
ENSG00000198961	ENSG00000198825	g	g.AD	0.54
ENSG00000254317	ENSG00000198825	g	g.AD	0.55
ENSG00000109180	ENSG00000198825	g	g.AD	0.53
ENSG00000109158	ENSG00000198825	a	a	0.54
ENSG00000213585	ENSG00000198825	g	g.AD	0.53
ENSG00000139131	ENSG00000198825	a	a	0.55
ENSG00000089818	ENSG00000198825	g	g.AD	0.54
ENSG00000007168	ENSG00000122644	g	g.AD	0.52
ENSG00000138078	ENSG00000122644	g	g.AD	0.54
ENSG00000022355	ENSG00000122644	g	g.AD	0.53
ENSG00000111726	ENSG00000122644	g	g.AD	0.53
ENSG00000114405	ENSG00000122644	g	g.AD	0.54
ENSG00000198961	ENSG00000122644	g	g.AD	0.53
ENSG00000109158	ENSG00000122644	g	g.AD	0.54
ENSG00000237633	ENSG00000122644	g	g.AD	0.53
ENSG00000122873	ENSG00000122644	g	g.AD	0.54
ENSG00000157214	ENSG00000122644	g	g.AD	0.53
ENSG00000073969	ENSG00000154582	g	g.AD	0.53
ENSG00000147669	ENSG00000154582	g	g.AD	0.52
ENSG00000138078	ENSG00000154582	g	g.AD	0.54
ENSG00000022355	ENSG00000154582	g	g.AD	0.53
ENSG00000120265	ENSG00000154582	g	g.AD	0.54
ENSG00000258903	ENSG00000154582	g	g.AD	0.53
ENSG00000133731	ENSG00000154582	g	g.AD	0.52
ENSG00000143727	ENSG00000154582	g	g.AD	0.52
ENSG00000139180	ENSG00000154582	g	g.AD	0.53
ENSG00000115520	ENSG00000154582	g	g.AD	0.52
ENSG00000109180	ENSG00000154582	g	g.AD	0.53
ENSG00000139131	ENSG00000154582	g	g.AD	0.55
ENSG00000122873	ENSG00000154582	g	g.AD	0.55
ENSG00000014641	ENSG00000154582	g	g.AD	0.54
ENSG00000125249	ENSG00000154582	g	g.AD	0.53
ENSG00000100519	ENSG00000154582	g	g.AD	0.52
ENSG00000073969	ENSG00000070087	g	g.AD	0.54
ENSG00000023516	ENSG00000070087	g	g.AD	0.53
ENSG00000023734	ENSG00000070087	g	g.AD	0.54
ENSG00000007168	ENSG00000070087	g	g.AD	0.54
ENSG00000078668	ENSG00000070087	g	g.AD	0.55
ENSG00000166922	ENSG00000070087	g	g.AD	0.55
ENSG00000079785	ENSG00000070087	g	g.AD	0.56
ENSG00000111726	ENSG00000070087	g	g.AD	0.55
ENSG00000133059	ENSG00000070087	g	g.AD	0.53
ENSG00000152944	ENSG00000070087	g	g.AD	0.54
ENSG00000138686	ENSG00000070087	g	g.AD	0.55
ENSG00000257647	ENSG00000070087	g	g.AD	0.52
ENSG00000088812	ENSG00000070087	g	g.AD	0.53
ENSG00000165169	ENSG00000070087	a	a	0.55
ENSG00000167005	ENSG00000070087	a	a	0.54
ENSG00000254317	ENSG00000070087	g	g.AD	0.55
ENSG00000109158	ENSG00000070087	g	g.AD	0.54
ENSG00000122126	ENSG00000070087	g	g.AD	0.54
ENSG00000122873	ENSG00000070087	g	g.AD	0.56
ENSG00000113387	ENSG00000070087	a	a	0.55
ENSG00000147416	ENSG00000070087	a	a	0.55
ENSG00000070961	ENSG00000070087	g	g.AD	0.54
ENSG00000073969	ENSG00000065548	g	g.AD	0.54
ENSG00000125868	ENSG00000065548	g	g.AD	0.54
ENSG00000162636	ENSG00000065548	g	g.AD	0.54
ENSG00000147669	ENSG00000065548	g	g.AD	0.54
ENSG00000143153	ENSG00000065548	g	g.AD	0.53
ENSG00000166922	ENSG00000065548	g	g.AD	0.53
ENSG00000163536	ENSG00000065548	g	g.AD	0.54
ENSG00000100744	ENSG00000065548	g	g.AD	0.54
ENSG00000109133	ENSG00000065548	g	g.AD	0.53
ENSG00000138660	ENSG00000065548	g	g.AD	0.53
ENSG00000100030	ENSG00000065548	g	g.AD	0.52
ENSG00000139131	ENSG00000065548	a	a	0.55
ENSG00000069329	ENSG00000065548	g	g.AD	0.54
ENSG00000214265	ENSG00000065548	g	g.AD	0.54
ENSG00000198825	ENSG00000065548	g	g.AD	0.53
ENSG00000073969	ENSG00000061794	g	g.AD	0.54
ENSG00000023734	ENSG00000061794	g	g.AD	0.54
ENSG00000007168	ENSG00000061794	g	g.AD	0.54
ENSG00000143153	ENSG00000061794	g	g.AD	0.53
ENSG00000138078	ENSG00000061794	g	g.AD	0.55
ENSG00000022355	ENSG00000061794	g	g.AD	0.54
ENSG00000139505	ENSG00000061794	a	a	0.54
ENSG00000182916	ENSG00000061794	g	g.AD	0.54
ENSG00000163536	ENSG00000061794	g	g.AD	0.53
ENSG00000109133	ENSG00000061794	g	g.AD	0.54
ENSG00000101558	ENSG00000061794	g	g.AD	0.54
ENSG00000131100	ENSG00000061794	g	g.AD	0.53
ENSG00000237633	ENSG00000061794	g	g.AD	0.54
ENSG00000067992	ENSG00000061794	g	g.AD	0.52
ENSG00000113387	ENSG00000061794	a	a	0.55
ENSG00000180964	ENSG00000061794	g	g.AD	0.52
ENSG00000125249	ENSG00000061794	g	g.AD	0.54
ENSG00000154582	ENSG00000061794	a	a	0.53
ENSG00000070087	ENSG00000061794	g	g.AD	0.54
ENSG00000065548	ENSG00000061794	g	g.AD	0.54
ENSG00000136404	ENSG00000037241	g	g.AD	0.51
ENSG00000198961	ENSG00000037241	g	g.AD	0.52
ENSG00000167005	ENSG00000037241	g	g.AD	0.52
ENSG00000254317	ENSG00000037241	g	g.AD	0.51
ENSG00000139131	ENSG00000037241	g	g.AD	0.52
ENSG00000023734	ENSG00000113327	g	g.AD	0.53
ENSG00000096654	ENSG00000113327	g	g.AD	0.52
ENSG00000079785	ENSG00000113327	a	a	0.54
ENSG00000106052	ENSG00000113327	g	g.AD	0.52
ENSG00000114573	ENSG00000113327	g	g.AD	0.54
ENSG00000257647	ENSG00000113327	g	g.AD	0.54
ENSG00000163818	ENSG00000113327	a	a	0.53
ENSG00000061918	ENSG00000113327	g	g.AD	0.54
ENSG00000067992	ENSG00000113327	g	g.AD	0.54
ENSG00000122873	ENSG00000113327	g	g.AD	0.54
ENSG00000214265	ENSG00000113327	g	g.AD	0.54
ENSG00000061794	ENSG00000113327	g	g.AD	0.52
ENSG00000078668	ENSG00000077152	g	g.AD	0.54
ENSG00000070718	ENSG00000077152	g	g.AD	0.53
ENSG00000138078	ENSG00000077152	g	g.AD	0.54
ENSG00000022355	ENSG00000077152	g	g.AD	0.54
ENSG00000085231	ENSG00000077152	g	g.AD	0.52
ENSG00000120265	ENSG00000077152	g	g.AD	0.54
ENSG00000139505	ENSG00000077152	g	g.AD	0.53
ENSG00000111726	ENSG00000077152	g	g.AD	0.54
ENSG00000152944	ENSG00000077152	g	g.AD	0.52
ENSG00000198961	ENSG00000077152	g	g.AD	0.54
ENSG00000163328	ENSG00000077152	g	g.AD	0.52
ENSG00000139131	ENSG00000077152	a	a	0.55
ENSG00000023734	ENSG00000113595	a	a	0.53
ENSG00000162636	ENSG00000113595	g	g.AD	0.54
ENSG00000100614	ENSG00000113595	g	g.AD	0.54
ENSG00000126947	ENSG00000113595	g	g.AD	0.52
ENSG00000166922	ENSG00000113595	g	g.AD	0.54
ENSG00000072041	ENSG00000113595	a	a	0.53
ENSG00000114573	ENSG00000113595	a	a	0.56
ENSG00000111726	ENSG00000113595	g	g.AD	0.55
ENSG00000163536	ENSG00000113595	g	g.AD	0.54
ENSG00000138686	ENSG00000113595	g	g.AD	0.55
ENSG00000100744	ENSG00000113595	g	g.AD	0.53
ENSG00000186310	ENSG00000113595	g	g.AD	0.55
ENSG00000177889	ENSG00000113595	g	g.AD	0.53
ENSG00000109180	ENSG00000113595	g	g.AD	0.53
ENSG00000113387	ENSG00000113595	g	g.AD	0.54
ENSG00000147416	ENSG00000113595	g	g.AD	0.54
ENSG00000157214	ENSG00000113595	g	g.AD	0.54
ENSG00000070961	ENSG00000113595	g	g.AD	0.54
ENSG00000125249	ENSG00000113595	g	g.AD	0.54
ENSG00000131437	ENSG00000113595	g	g.AD	0.54
ENSG00000214265	ENSG00000113595	g	g.AD	0.55
ENSG00000073969	ENSG00000112146	g	g.AD	0.53
ENSG00000162636	ENSG00000112146	g	g.AD	0.53
ENSG00000114573	ENSG00000112146	g	g.AD	0.54
ENSG00000133731	ENSG00000112146	g	g.AD	0.52
ENSG00000114405	ENSG00000112146	g	g.AD	0.55
ENSG00000139180	ENSG00000112146	g	g.AD	0.52
ENSG00000177889	ENSG00000112146	g	g.AD	0.54
ENSG00000165169	ENSG00000112146	g	g.AD	0.53
ENSG00000109180	ENSG00000112146	g	g.AD	0.53
ENSG00000061918	ENSG00000112146	g	g.AD	0.53
ENSG00000067992	ENSG00000112146	g	g.AD	0.52
ENSG00000096092	ENSG00000112146	a	a	0.53
ENSG00000069329	ENSG00000112146	g	g.AD	0.52
ENSG00000157214	ENSG00000112146	g	g.AD	0.53
ENSG00000070961	ENSG00000112146	g	g.AD	0.54
ENSG00000154582	ENSG00000112146	g	g.AD	0.51
ENSG00000023734	ENSG00000182220	g	g.AD	0.55
ENSG00000111817	ENSG00000182220	g	g.AD	0.55
ENSG00000125868	ENSG00000182220	g	g.AD	0.55
ENSG00000138078	ENSG00000182220	g	g.AD	0.55
ENSG00000106052	ENSG00000182220	g	g.AD	0.53
ENSG00000114573	ENSG00000182220	g	g.AD	0.56
ENSG00000139505	ENSG00000182220	a	a	0.55
ENSG00000111726	ENSG00000182220	g	g.AD	0.55
ENSG00000163536	ENSG00000182220	g	g.AD	0.53
ENSG00000143727	ENSG00000182220	g	g.AD	0.55
ENSG00000257647	ENSG00000182220	g	g.AD	0.52
ENSG00000139180	ENSG00000182220	g	g.AD	0.55
ENSG00000186310	ENSG00000182220	a	a	0.55
ENSG00000115520	ENSG00000182220	a	a	0.55
ENSG00000113575	ENSG00000182220	g	g.AD	0.55
ENSG00000131100	ENSG00000182220	g	g.AD	0.55
ENSG00000198961	ENSG00000182220	a	a	0.56
ENSG00000126953	ENSG00000182220	g	g.AD	0.53
ENSG00000031698	ENSG00000182220	g	g.AD	0.52
ENSG00000171204	ENSG00000182220	g	g.AD	0.54
ENSG00000108946	ENSG00000182220	a	a	0.55
ENSG00000213585	ENSG00000182220	g	g.AD	0.54
ENSG00000061918	ENSG00000182220	g	g.AD	0.55
ENSG00000172115	ENSG00000182220	g	g.AD	0.53
ENSG00000067992	ENSG00000182220	g	g.AD	0.53
ENSG00000139131	ENSG00000182220	g	g.AD	0.56
ENSG00000096092	ENSG00000182220	g	g.AD	0.54
ENSG00000113387	ENSG00000182220	g	g.AD	0.55
ENSG00000014641	ENSG00000182220	g	g.AD	0.55
ENSG00000147416	ENSG00000182220	g	g.AD	0.55
ENSG00000180964	ENSG00000182220	g	g.AD	0.54
ENSG00000125249	ENSG00000182220	g	g.AD	0.55
ENSG00000131437	ENSG00000182220	g	g.AD	0.53
ENSG00000077152	ENSG00000182220	g	g.AD	0.54
ENSG00000113595	ENSG00000182220	g	g.AD	0.55
ENSG00000125868	ENSG00000147180	g	g.AD	0.54
ENSG00000070718	ENSG00000147180	g	g.AD	0.54
ENSG00000120265	ENSG00000147180	a	a	0.54
ENSG00000111726	ENSG00000147180	g	g.AD	0.55
ENSG00000258903	ENSG00000147180	g	g.AD	0.54
ENSG00000138686	ENSG00000147180	g	g.AD	0.55
ENSG00000143727	ENSG00000147180	g	g.AD	0.54
ENSG00000113575	ENSG00000147180	g	g.AD	0.52
ENSG00000198961	ENSG00000147180	g	g.AD	0.55
ENSG00000254317	ENSG00000147180	g	g.AD	0.55
